RENTING RATIO: 	0.55
RENTING RATIO: 	4.72
RENTING RATIO: 	1.82
RENTING RATIO: 	9.27
RENTING RATIO: 	1.54
RENTING RATIO: 	6.91
RENTING RATIO: 	29.53
RENTING RATIO: 	7.91
RENTING RATIO: 	12.94
RENTING RATIO: 	8.94
RENTING RATIO: 	84.46
RENTING RATIO: 	22.28
RENTING RATIO: 	4.19
RENTING RATIO: 	0.84
RENTING RATIO: 	1.34
RENTING RATIO: 	11.92
RENTING RATIO: 	3.17
RENTING RATIO: 	85.54
RENTING RATIO: 	52.76
RENTING RATIO: 	2.36
RENTING RATIO: 	0.75
RENTING RATIO: 	24.12
RENTING RATIO: 	0.97
RENTING RATIO: 	65.33
RENTING RATIO: 	0.46
RENTING RATIO: 	16.95
RENTING RATIO: 	9.50
RENTING RATIO: 	1.43
RENTING RATIO: 	144.87
RENTING RATIO: 	13.68
RENTING RATIO: 	109.49
RENTING RATIO: 	6.65
RENTING RATIO: 	1.37
RENTING RATIO: 	0.16
RENTING RATIO: 	5.74
RENTING RATIO: 	14.81
RENTING RATIO: 	27.31
RENTING RATIO: 	0.49
RENTING RATIO: 	7.78
RENTING RATIO: 	0.18
RENTING RATIO: 	9.04
RENTING RATIO: 	6.34
RENTING RATIO: 	4.38
RENTING RATIO: 	25.27
RENTING RATIO: 	2.77
RENTING RATIO: 	5.32
RENTING RATIO: 	10.16
RENTING RATIO: 	4.52
RENTING RATIO: 	37.04
RENTING RATIO: 	3.84
RENTING RATIO: 	40.16
RENTING RATIO: 	17.33
RENTING RATIO: 	1.99
RENTING RATIO: 	71.04
RENTING RATIO: 	1.14
RENTING RATIO: 	85.25
RENTING RATIO: 	0.31
RENTING RATIO: 	16.07
RENTING RATIO: 	6.29
RENTING RATIO: 	134.94
RENTING RATIO: 	6.32
RENTING RATIO: 	2.48
RENTING RATIO: 	0.09
RENTING RATIO: 	149.58
RENTING RATIO: 	35.66
RENTING RATIO: 	0.90
RENTING RATIO: 	7.10
RENTING RATIO: 	4.00
RENTING RATIO: 	0.59
RENTING RATIO: 	4.87
RENTING RATIO: 	11.47
RENTING RATIO: 	2.48
RENTING RATIO: 	1.12
RENTING RATIO: 	46.90
RENTING RATIO: 	5.90
RENTING RATIO: 	3.47
RENTING RATIO: 	4.10
RENTING RATIO: 	0.41
RENTING RATIO: 	1.14
RENTING RATIO: 	60.92
RENTING RATIO: 	23.03
RENTING RATIO: 	21.85
RENTING RATIO: 	38.67
RENTING RATIO: 	17.75
RENTING RATIO: 	0.52
RENTING RATIO: 	3.60
RENTING RATIO: 	6.34
RENTING RATIO: 	2.90
RENTING RATIO: 	5.00
RENTING RATIO: 	8.78
RENTING RATIO: 	1.74
RENTING RATIO: 	0.10
RENTING RATIO: 	8.78
RENTING RATIO: 	0.91
RENTING RATIO: 	0.27
RENTING RATIO: 	8.14
RENTING RATIO: 	1.70
RENTING RATIO: 	0.96
RENTING RATIO: 	11.97
RENTING RATIO: 	4.44
RENTING RATIO: 	11.86
RENTING RATIO: 	23.10
RENTING RATIO: 	28.07
RENTING RATIO: 	64.48
RENTING RATIO: 	10.91
RENTING RATIO: 	2.00
RENTING RATIO: 	23.15
RENTING RATIO: 	0.11
RENTING RATIO: 	5.12
RENTING RATIO: 	3.86
RENTING RATIO: 	0.22
RENTING RATIO: 	8.79
RENTING RATIO: 	11.23
RENTING RATIO: 	4.59
RENTING RATIO: 	63.45
RENTING RATIO: 	5.01
RENTING RATIO: 	17.43
RENTING RATIO: 	202.82
RENTING RATIO: 	0.32
RENTING RATIO: 	0.91
RENTING RATIO: 	0.11
RENTING RATIO: 	49.46
RENTING RATIO: 	2.09
RENTING RATIO: 	266.61
RENTING RATIO: 	0.57
RENTING RATIO: 	89.56
RENTING RATIO: 	29.05
RENTING RATIO: 	7.98
RENTING RATIO: 	0.58
RENTING RATIO: 	3.14
RENTING RATIO: 	6.38
RENTING RATIO: 	23.34
RENTING RATIO: 	4.80
RENTING RATIO: 	141.96
RENTING RATIO: 	177.35
RENTING RATIO: 	40.12
RENTING RATIO: 	0.35
RENTING RATIO: 	9.43
RENTING RATIO: 	18.67
RENTING RATIO: 	4.05
RENTING RATIO: 	1.27
RENTING RATIO: 	0.32
RENTING RATIO: 	4.61
RENTING RATIO: 	22.44
RENTING RATIO: 	0.37
RENTING RATIO: 	3.07
RENTING RATIO: 	2.40
RENTING RATIO: 	2.05
RENTING RATIO: 	3.09
RENTING RATIO: 	4.60
RENTING RATIO: 	0.51
RENTING RATIO: 	4.65
RENTING RATIO: 	2.05
RENTING RATIO: 	10.82
RENTING RATIO: 	85.50
RENTING RATIO: 	6.80
RENTING RATIO: 	15.79
RENTING RATIO: 	24.30
RENTING RATIO: 	2.63
RENTING RATIO: 	12.43
RENTING RATIO: 	4.00
RENTING RATIO: 	10.71
RENTING RATIO: 	14.66
RENTING RATIO: 	14.52
RENTING RATIO: 	147.93
RENTING RATIO: 	5.35
RENTING RATIO: 	44.82
RENTING RATIO: 	0.39
RENTING RATIO: 	0.75
RENTING RATIO: 	0.05
RENTING RATIO: 	23.09
RENTING RATIO: 	24.49
RENTING RATIO: 	2.77
RENTING RATIO: 	15.16
RENTING RATIO: 	33.00
RENTING RATIO: 	5.57
RENTING RATIO: 	7.71
RENTING RATIO: 	22.47
RENTING RATIO: 	3.53
RENTING RATIO: 	11.51
RENTING RATIO: 	8.17
RENTING RATIO: 	4.61
RENTING RATIO: 	51.77
RENTING RATIO: 	0.86
RENTING RATIO: 	1.98
RENTING RATIO: 	8.83
RENTING RATIO: 	12.66
RENTING RATIO: 	8.38
RENTING RATIO: 	29.28
RENTING RATIO: 	2.46
RENTING RATIO: 	17.43
RENTING RATIO: 	48.96
RENTING RATIO: 	1.28
RENTING RATIO: 	2.62
RENTING RATIO: 	1.74
RENTING RATIO: 	30.72
RENTING RATIO: 	26.93
RENTING RATIO: 	1.73
RENTING RATIO: 	4.89
RENTING RATIO: 	0.93
RENTING RATIO: 	0.33
RENTING RATIO: 	2.67
RENTING RATIO: 	11.71
RENTING RATIO: 	3.65
RENTING RATIO: 	25.98
RENTING RATIO: 	3.33
RENTING RATIO: 	1.00
RENTING RATIO: 	4.21
RENTING RATIO: 	0.82
RENTING RATIO: 	14.99
RENTING RATIO: 	3.17
RENTING RATIO: 	12.12
RENTING RATIO: 	4.71
RENTING RATIO: 	8.95
RENTING RATIO: 	0.77
RENTING RATIO: 	0.68
RENTING RATIO: 	20.46
RENTING RATIO: 	1.23
RENTING RATIO: 	22.36
RENTING RATIO: 	9.13
RENTING RATIO: 	5.98
RENTING RATIO: 	0.37
RENTING RATIO: 	9.84
RENTING RATIO: 	30.80
RENTING RATIO: 	5.18
RENTING RATIO: 	0.05
RENTING RATIO: 	3.28
RENTING RATIO: 	4.16
RENTING RATIO: 	49.99
RENTING RATIO: 	2.75
RENTING RATIO: 	0.21
RENTING RATIO: 	10.74
RENTING RATIO: 	0.48
RENTING RATIO: 	51.12
RENTING RATIO: 	6.36
RENTING RATIO: 	6.64
RENTING RATIO: 	31.77
RENTING RATIO: 	24.92
RENTING RATIO: 	2.79
RENTING RATIO: 	6.45
RENTING RATIO: 	47.09
RENTING RATIO: 	0.89
RENTING RATIO: 	1.12
RENTING RATIO: 	105.18
RENTING RATIO: 	144.85
RENTING RATIO: 	2.63
RENTING RATIO: 	2.65
RENTING RATIO: 	1.09
RENTING RATIO: 	2.11
RENTING RATIO: 	0.27
RENTING RATIO: 	37.48
RENTING RATIO: 	55.76
RENTING RATIO: 	0.28
RENTING RATIO: 	2.31
RENTING RATIO: 	6.42
RENTING RATIO: 	97.16
RENTING RATIO: 	4.86
RENTING RATIO: 	1.46
RENTING RATIO: 	23.51
RENTING RATIO: 	22.82
RENTING RATIO: 	1.72
RENTING RATIO: 	10.43
RENTING RATIO: 	1.71
RENTING RATIO: 	3.10
RENTING RATIO: 	2.56
RENTING RATIO: 	14.80
RENTING RATIO: 	157.80
RENTING RATIO: 	0.17
RENTING RATIO: 	3.76
RENTING RATIO: 	5.58
RENTING RATIO: 	10.35
RENTING RATIO: 	30.87
RENTING RATIO: 	6.38
RENTING RATIO: 	5.49
RENTING RATIO: 	4.34
RENTING RATIO: 	61.25
RENTING RATIO: 	108.49
RENTING RATIO: 	0.92
RENTING RATIO: 	0.45
RENTING RATIO: 	69.26
RENTING RATIO: 	2.76
RENTING RATIO: 	1.59
RENTING RATIO: 	4.04
RENTING RATIO: 	2.50
RENTING RATIO: 	1.18
RENTING RATIO: 	3.49
RENTING RATIO: 	0.84
RENTING RATIO: 	1.53
RENTING RATIO: 	3.91
RENTING RATIO: 	0.31
RENTING RATIO: 	9.41
RENTING RATIO: 	9.14
RENTING RATIO: 	5.09
RENTING RATIO: 	13.72
RENTING RATIO: 	0.19
RENTING RATIO: 	0.76
RENTING RATIO: 	28.35
RENTING RATIO: 	1.15
RENTING RATIO: 	5.03
RENTING RATIO: 	0.81
RENTING RATIO: 	16.07
RENTING RATIO: 	15.15
RENTING RATIO: 	1.28
RENTING RATIO: 	108.44
RENTING RATIO: 	68.10
RENTING RATIO: 	67.80
RENTING RATIO: 	1.77
RENTING RATIO: 	5.37
RENTING RATIO: 	1.23
RENTING RATIO: 	17.73
RENTING RATIO: 	0.71
RENTING RATIO: 	7.50
RENTING RATIO: 	28.55
RENTING RATIO: 	0.94
RENTING RATIO: 	10.30
RENTING RATIO: 	19.25
RENTING RATIO: 	30.21
RENTING RATIO: 	2.41
RENTING RATIO: 	11.37
RENTING RATIO: 	3.56
RENTING RATIO: 	3.04
RENTING RATIO: 	47.35
RENTING RATIO: 	5.38
RENTING RATIO: 	24.52
RENTING RATIO: 	0.63
RENTING RATIO: 	1.97
RENTING RATIO: 	2.04
RENTING RATIO: 	114.15
RENTING RATIO: 	8.03
RENTING RATIO: 	4.04
RENTING RATIO: 	38.11
RENTING RATIO: 	0.37
RENTING RATIO: 	0.97
RENTING RATIO: 	0.87
RENTING RATIO: 	5.88
RENTING RATIO: 	2.49
RENTING RATIO: 	17.06
RENTING RATIO: 	37.47
RENTING RATIO: 	52.56
RENTING RATIO: 	6.27
RENTING RATIO: 	3.69
RENTING RATIO: 	2.65
RENTING RATIO: 	37.57
RENTING RATIO: 	0.93
RENTING RATIO: 	4.85
RENTING RATIO: 	3.38
RENTING RATIO: 	0.70
RENTING RATIO: 	6.89
RENTING RATIO: 	6.75
RENTING RATIO: 	10.11
RENTING RATIO: 	65.94
RENTING RATIO: 	4.57
RENTING RATIO: 	4.00
RENTING RATIO: 	53.50
RENTING RATIO: 	38.31
RENTING RATIO: 	1.88
RENTING RATIO: 	3.92
RENTING RATIO: 	7.30
RENTING RATIO: 	3.13
RENTING RATIO: 	6.57
RENTING RATIO: 	47.93
RENTING RATIO: 	1.91
RENTING RATIO: 	24.10
RENTING RATIO: 	2.16
RENTING RATIO: 	27.33
RENTING RATIO: 	0.14
RENTING RATIO: 	15.23
RENTING RATIO: 	1.44
RENTING RATIO: 	3.74
RENTING RATIO: 	0.93
RENTING RATIO: 	0.22
RENTING RATIO: 	2.48
RENTING RATIO: 	10.28
RENTING RATIO: 	3.07
RENTING RATIO: 	0.11
RENTING RATIO: 	2.05
RENTING RATIO: 	20.74
RENTING RATIO: 	74.86
RENTING RATIO: 	0.84
RENTING RATIO: 	8.70
RENTING RATIO: 	0.43
RENTING RATIO: 	1.93
RENTING RATIO: 	51.15
RENTING RATIO: 	317.95
RENTING RATIO: 	1.78
RENTING RATIO: 	35.66
RENTING RATIO: 	6.35
RENTING RATIO: 	176.85
RENTING RATIO: 	0.09
RENTING RATIO: 	1.85
RENTING RATIO: 	8.27
RENTING RATIO: 	3.47
RENTING RATIO: 	0.40
RENTING RATIO: 	38.85
RENTING RATIO: 	1.73
RENTING RATIO: 	9.01
RENTING RATIO: 	8.01
RENTING RATIO: 	26.30
RENTING RATIO: 	0.25
RENTING RATIO: 	2.85
RENTING RATIO: 	5.34
RENTING RATIO: 	0.08
RENTING RATIO: 	0.86
RENTING RATIO: 	76.58
RENTING RATIO: 	35.23
RENTING RATIO: 	0.65
RENTING RATIO: 	4.64
RENTING RATIO: 	18.22
RENTING RATIO: 	0.10
RENTING RATIO: 	13.74
RENTING RATIO: 	2.83
RENTING RATIO: 	0.95
RENTING RATIO: 	23.55
RENTING RATIO: 	14.92
RENTING RATIO: 	10.27
RENTING RATIO: 	3.58
RENTING RATIO: 	4.48
RENTING RATIO: 	13.35
RENTING RATIO: 	30.42
RENTING RATIO: 	0.23
RENTING RATIO: 	100.68
RENTING RATIO: 	5.60
RENTING RATIO: 	30.03
RENTING RATIO: 	0.14
RENTING RATIO: 	3.72
RENTING RATIO: 	41.35
RENTING RATIO: 	4.21
RENTING RATIO: 	40.41
RENTING RATIO: 	31.92
RENTING RATIO: 	18.76
RENTING RATIO: 	4.81
RENTING RATIO: 	0.90
RENTING RATIO: 	12.49
RENTING RATIO: 	3.14
RENTING RATIO: 	4.58
RENTING RATIO: 	0.11
RENTING RATIO: 	5.46
RENTING RATIO: 	1.70
RENTING RATIO: 	3.82
RENTING RATIO: 	90.17
RENTING RATIO: 	2.71
RENTING RATIO: 	16.75
RENTING RATIO: 	0.12
RENTING RATIO: 	7.90
RENTING RATIO: 	22.17
RENTING RATIO: 	0.26
RENTING RATIO: 	4.52
RENTING RATIO: 	0.92
RENTING RATIO: 	16.61
RENTING RATIO: 	4.35
RENTING RATIO: 	0.34
RENTING RATIO: 	3.48
RENTING RATIO: 	2.82
RENTING RATIO: 	50.89
RENTING RATIO: 	25.01
RENTING RATIO: 	1.67
RENTING RATIO: 	72.09
RENTING RATIO: 	31.42
RENTING RATIO: 	0.21
RENTING RATIO: 	23.39
RENTING RATIO: 	7.23
RENTING RATIO: 	5.57
RENTING RATIO: 	2.00
RENTING RATIO: 	10.04
RENTING RATIO: 	3.39
RENTING RATIO: 	0.02
RENTING RATIO: 	40.17
RENTING RATIO: 	1.69
RENTING RATIO: 	3.31
RENTING RATIO: 	39.03
RENTING RATIO: 	5.77
RENTING RATIO: 	0.12
RENTING RATIO: 	187.30
RENTING RATIO: 	2.06
RENTING RATIO: 	0.17
RENTING RATIO: 	1.06
RENTING RATIO: 	0.52
RENTING RATIO: 	78.12
RENTING RATIO: 	0.84
RENTING RATIO: 	16.94
RENTING RATIO: 	0.11
RENTING RATIO: 	1.86
RENTING RATIO: 	0.80
RENTING RATIO: 	364.90
RENTING RATIO: 	0.82
RENTING RATIO: 	3.43
RENTING RATIO: 	1.11
RENTING RATIO: 	1.75
RENTING RATIO: 	0.11
RENTING RATIO: 	2.87
RENTING RATIO: 	14.45
RENTING RATIO: 	2.52
RENTING RATIO: 	30.17
RENTING RATIO: 	2.31
RENTING RATIO: 	29.48
RENTING RATIO: 	1.31
RENTING RATIO: 	2.84
RENTING RATIO: 	9.33
RENTING RATIO: 	43.21
RENTING RATIO: 	16.05
RENTING RATIO: 	0.14
RENTING RATIO: 	2.59
RENTING RATIO: 	10.36
RENTING RATIO: 	4.79
RENTING RATIO: 	63.18
RENTING RATIO: 	9.03
RENTING RATIO: 	0.65
RENTING RATIO: 	8.83
RENTING RATIO: 	1.35
RENTING RATIO: 	41.54
RENTING RATIO: 	55.22
RENTING RATIO: 	4.36
RENTING RATIO: 	34.31
RENTING RATIO: 	2.98
RENTING RATIO: 	4.11
RENTING RATIO: 	7.22
RENTING RATIO: 	2.46
RENTING RATIO: 	5.15
RENTING RATIO: 	0.20
RENTING RATIO: 	1.02
RENTING RATIO: 	5.22
RENTING RATIO: 	0.71
RENTING RATIO: 	2.49
RENTING RATIO: 	40.17
RENTING RATIO: 	34.20
RENTING RATIO: 	2.41
RENTING RATIO: 	19.05
RENTING RATIO: 	0.45
RENTING RATIO: 	5.11
RENTING RATIO: 	2.06
RENTING RATIO: 	11.35
RENTING RATIO: 	121.58
RENTING RATIO: 	2.07
RENTING RATIO: 	1.76
RENTING RATIO: 	0.61
RENTING RATIO: 	5.22
RENTING RATIO: 	1.84
RENTING RATIO: 	0.30
RENTING RATIO: 	34.17
RENTING RATIO: 	3.56
RENTING RATIO: 	93.96
RENTING RATIO: 	2.97
RENTING RATIO: 	2.01
RENTING RATIO: 	21.32
RENTING RATIO: 	18.80
RENTING RATIO: 	15.21
RENTING RATIO: 	3.31
RENTING RATIO: 	49.78
RENTING RATIO: 	0.45
RENTING RATIO: 	74.80
RENTING RATIO: 	0.15
RENTING RATIO: 	1.60
RENTING RATIO: 	21.01
RENTING RATIO: 	0.50
RENTING RATIO: 	12.77
RENTING RATIO: 	1.19
RENTING RATIO: 	6.19
RENTING RATIO: 	1.95
RENTING RATIO: 	56.40
RENTING RATIO: 	76.21
RENTING RATIO: 	0.76
RENTING RATIO: 	14.13
RENTING RATIO: 	4.57
RENTING RATIO: 	18.36
RENTING RATIO: 	17.35
RENTING RATIO: 	0.28
RENTING RATIO: 	9.78
RENTING RATIO: 	5.45
RENTING RATIO: 	7.11
RENTING RATIO: 	6.05
RENTING RATIO: 	0.33
RENTING RATIO: 	22.38
RENTING RATIO: 	0.82
RENTING RATIO: 	0.68
RENTING RATIO: 	147.54
RENTING RATIO: 	1.27
RENTING RATIO: 	2.55
RENTING RATIO: 	4.40
RENTING RATIO: 	77.73
RENTING RATIO: 	1.25
RENTING RATIO: 	55.19
RENTING RATIO: 	3.89
RENTING RATIO: 	4.67
RENTING RATIO: 	14.58
RENTING RATIO: 	22.56
RENTING RATIO: 	2.78
RENTING RATIO: 	1.65
RENTING RATIO: 	2.27
RENTING RATIO: 	100.40
RENTING RATIO: 	0.55
RENTING RATIO: 	1.33
RENTING RATIO: 	96.18
RENTING RATIO: 	2.10
RENTING RATIO: 	3.27
RENTING RATIO: 	1.63
RENTING RATIO: 	12.71
RENTING RATIO: 	3.62
RENTING RATIO: 	0.20
RENTING RATIO: 	5.96
RENTING RATIO: 	113.33
RENTING RATIO: 	2.66
RENTING RATIO: 	1.58
RENTING RATIO: 	1.53
RENTING RATIO: 	6.92
RENTING RATIO: 	163.61
RENTING RATIO: 	1.03
RENTING RATIO: 	60.59
RENTING RATIO: 	26.40
RENTING RATIO: 	0.23
RENTING RATIO: 	2.33
RENTING RATIO: 	1.02
RENTING RATIO: 	2.53
RENTING RATIO: 	3.62
RENTING RATIO: 	6.31
RENTING RATIO: 	30.53
RENTING RATIO: 	34.68
RENTING RATIO: 	56.99
RENTING RATIO: 	0.87
RENTING RATIO: 	3.60
RENTING RATIO: 	3.07
RENTING RATIO: 	2.00
RENTING RATIO: 	68.63
RENTING RATIO: 	3.82
RENTING RATIO: 	0.05
RENTING RATIO: 	7.09
RENTING RATIO: 	7.27
RENTING RATIO: 	10.07
RENTING RATIO: 	0.17
RENTING RATIO: 	9.15
RENTING RATIO: 	0.38
RENTING RATIO: 	4.20
RENTING RATIO: 	20.52
RENTING RATIO: 	26.97
RENTING RATIO: 	1.55
RENTING RATIO: 	7.34
RENTING RATIO: 	0.55
RENTING RATIO: 	21.93
RENTING RATIO: 	12.60
RENTING RATIO: 	4.20
RENTING RATIO: 	14.38
RENTING RATIO: 	0.76
RENTING RATIO: 	12.64
RENTING RATIO: 	11.29
RENTING RATIO: 	2.12
RENTING RATIO: 	0.91
RENTING RATIO: 	0.30
RENTING RATIO: 	4.64
RENTING RATIO: 	4.37
RENTING RATIO: 	1.24
RENTING RATIO: 	3.19
RENTING RATIO: 	36.96
RENTING RATIO: 	6.01
RENTING RATIO: 	4.69
RENTING RATIO: 	1.67
RENTING RATIO: 	2.97
RENTING RATIO: 	1.82
RENTING RATIO: 	8.54
RENTING RATIO: 	5.70
RENTING RATIO: 	1.98
RENTING RATIO: 	0.37
RENTING RATIO: 	21.40
RENTING RATIO: 	27.60
RENTING RATIO: 	45.94
RENTING RATIO: 	4.42
RENTING RATIO: 	0.22
RENTING RATIO: 	12.59
RENTING RATIO: 	3.45
RENTING RATIO: 	34.47
RENTING RATIO: 	13.16
RENTING RATIO: 	9.68
RENTING RATIO: 	8.48
RENTING RATIO: 	1.89
RENTING RATIO: 	0.90
RENTING RATIO: 	20.86
RENTING RATIO: 	0.05
RENTING RATIO: 	0.10
RENTING RATIO: 	43.67
RENTING RATIO: 	20.43
RENTING RATIO: 	7.41
RENTING RATIO: 	6.73
RENTING RATIO: 	2.67
RENTING RATIO: 	17.76
RENTING RATIO: 	17.24
RENTING RATIO: 	10.19
RENTING RATIO: 	4.17
RENTING RATIO: 	4.89
RENTING RATIO: 	103.89
RENTING RATIO: 	4.96
RENTING RATIO: 	0.72
RENTING RATIO: 	0.72
RENTING RATIO: 	4.31
RENTING RATIO: 	1.51
RENTING RATIO: 	2.15
RENTING RATIO: 	2.92
RENTING RATIO: 	28.67
RENTING RATIO: 	6.20
RENTING RATIO: 	14.80
RENTING RATIO: 	102.30
RENTING RATIO: 	10.15
RENTING RATIO: 	7.32
RENTING RATIO: 	4.47
RENTING RATIO: 	1.46
RENTING RATIO: 	4.73
RENTING RATIO: 	17.86
RENTING RATIO: 	9.06
RENTING RATIO: 	0.33
RENTING RATIO: 	0.36
RENTING RATIO: 	164.55
RENTING RATIO: 	2.97
RENTING RATIO: 	15.86
RENTING RATIO: 	5.04
RENTING RATIO: 	0.35
RENTING RATIO: 	19.61
RENTING RATIO: 	3.80
RENTING RATIO: 	131.06
RENTING RATIO: 	8.36
RENTING RATIO: 	12.23
RENTING RATIO: 	2.21
RENTING RATIO: 	35.50
RENTING RATIO: 	0.39
RENTING RATIO: 	1.57
RENTING RATIO: 	0.29
RENTING RATIO: 	1.23
RENTING RATIO: 	1.77
RENTING RATIO: 	4.08
RENTING RATIO: 	0.29
RENTING RATIO: 	4.49
RENTING RATIO: 	0.69
RENTING RATIO: 	2.71
RENTING RATIO: 	240.37
RENTING RATIO: 	116.01
RENTING RATIO: 	12.05
RENTING RATIO: 	6.73
RENTING RATIO: 	17.43
RENTING RATIO: 	0.44
RENTING RATIO: 	0.25
RENTING RATIO: 	155.97
RENTING RATIO: 	3.45
RENTING RATIO: 	1.09
RENTING RATIO: 	21.58
RENTING RATIO: 	9.12
RENTING RATIO: 	15.47
RENTING RATIO: 	6.07
RENTING RATIO: 	0.25
RENTING RATIO: 	0.76
RENTING RATIO: 	1.33
RENTING RATIO: 	0.03
RENTING RATIO: 	0.06
RENTING RATIO: 	0.77
RENTING RATIO: 	2.43
RENTING RATIO: 	3.66
RENTING RATIO: 	25.72
RENTING RATIO: 	21.51
RENTING RATIO: 	23.96
RENTING RATIO: 	71.23
RENTING RATIO: 	1.06
RENTING RATIO: 	2.67
RENTING RATIO: 	7.27
RENTING RATIO: 	15.00
RENTING RATIO: 	24.67
RENTING RATIO: 	0.72
RENTING RATIO: 	2.18
RENTING RATIO: 	27.70
RENTING RATIO: 	7.06
RENTING RATIO: 	42.83
RENTING RATIO: 	1.28
RENTING RATIO: 	10.26
RENTING RATIO: 	0.48
RENTING RATIO: 	8.24
RENTING RATIO: 	5.63
RENTING RATIO: 	5.08
RENTING RATIO: 	1.75
RENTING RATIO: 	1.47
RENTING RATIO: 	0.37
RENTING RATIO: 	0.58
RENTING RATIO: 	6.03
RENTING RATIO: 	5.13
RENTING RATIO: 	2.43
RENTING RATIO: 	13.56
RENTING RATIO: 	4.79
RENTING RATIO: 	0.71
RENTING RATIO: 	0.93
RENTING RATIO: 	7.92
RENTING RATIO: 	101.73
RENTING RATIO: 	184.17
RENTING RATIO: 	25.56
RENTING RATIO: 	0.26
RENTING RATIO: 	8.55
RENTING RATIO: 	154.56
RENTING RATIO: 	0.96
RENTING RATIO: 	10.69
RENTING RATIO: 	8.30
RENTING RATIO: 	1.52
RENTING RATIO: 	0.82
RENTING RATIO: 	42.89
RENTING RATIO: 	6.11
RENTING RATIO: 	8.22
RENTING RATIO: 	0.04
RENTING RATIO: 	2.88
RENTING RATIO: 	4.72
RENTING RATIO: 	2.40
RENTING RATIO: 	38.51
RENTING RATIO: 	5.35
RENTING RATIO: 	4.76
RENTING RATIO: 	0.88
RENTING RATIO: 	0.06
RENTING RATIO: 	2.92
RENTING RATIO: 	11.83
RENTING RATIO: 	1.31
RENTING RATIO: 	0.87
RENTING RATIO: 	36.75
RENTING RATIO: 	3.49
RENTING RATIO: 	7.54
RENTING RATIO: 	1.54
RENTING RATIO: 	0.76
RENTING RATIO: 	0.16
RENTING RATIO: 	49.52
RENTING RATIO: 	1.49
RENTING RATIO: 	4.91
RENTING RATIO: 	0.74
RENTING RATIO: 	2.52
RENTING RATIO: 	1.31
RENTING RATIO: 	9.79
RENTING RATIO: 	76.60
RENTING RATIO: 	0.37
RENTING RATIO: 	29.77
RENTING RATIO: 	17.52
RENTING RATIO: 	0.13
RENTING RATIO: 	4.84
RENTING RATIO: 	1.33
RENTING RATIO: 	7.28
RENTING RATIO: 	6.45
RENTING RATIO: 	26.08
RENTING RATIO: 	0.25
RENTING RATIO: 	91.82
RENTING RATIO: 	16.95
RENTING RATIO: 	1.96
RENTING RATIO: 	1.50
RENTING RATIO: 	2.90
RENTING RATIO: 	3.66
RENTING RATIO: 	31.19
RENTING RATIO: 	6.13
RENTING RATIO: 	55.02
RENTING RATIO: 	2.80
RENTING RATIO: 	17.97
RENTING RATIO: 	42.31
RENTING RATIO: 	1.21
RENTING RATIO: 	1.98
RENTING RATIO: 	139.84
RENTING RATIO: 	4.49
RENTING RATIO: 	4.98
RENTING RATIO: 	5.08
RENTING RATIO: 	2.01
RENTING RATIO: 	6.32
RENTING RATIO: 	41.74
RENTING RATIO: 	1.10
RENTING RATIO: 	0.65
RENTING RATIO: 	0.33
RENTING RATIO: 	16.78
RENTING RATIO: 	117.39
RENTING RATIO: 	0.03
RENTING RATIO: 	34.58
RENTING RATIO: 	16.08
RENTING RATIO: 	7.49
RENTING RATIO: 	55.35
RENTING RATIO: 	3.19
RENTING RATIO: 	5.87
RENTING RATIO: 	7.01
RENTING RATIO: 	66.41
RENTING RATIO: 	2.87
RENTING RATIO: 	0.02
RENTING RATIO: 	51.51
RENTING RATIO: 	2.11
RENTING RATIO: 	13.17
RENTING RATIO: 	1.63
RENTING RATIO: 	47.60
RENTING RATIO: 	10.27
RENTING RATIO: 	0.54
RENTING RATIO: 	6.84
RENTING RATIO: 	0.66
RENTING RATIO: 	0.98
RENTING RATIO: 	21.84
RENTING RATIO: 	47.44
RENTING RATIO: 	0.23
RENTING RATIO: 	4.66
RENTING RATIO: 	0.10
RENTING RATIO: 	2.66
RENTING RATIO: 	18.97
RENTING RATIO: 	6.42
RENTING RATIO: 	0.09
RENTING RATIO: 	5.60
RENTING RATIO: 	7.40
RENTING RATIO: 	74.88
RENTING RATIO: 	8.26
RENTING RATIO: 	2.20
RENTING RATIO: 	10.81
RENTING RATIO: 	1.66
RENTING RATIO: 	10.84
RENTING RATIO: 	2.15
RENTING RATIO: 	3.92
RENTING RATIO: 	0.45
RENTING RATIO: 	1.24
RENTING RATIO: 	79.47
RENTING RATIO: 	3.57
RENTING RATIO: 	0.72
RENTING RATIO: 	22.10
RENTING RATIO: 	15.61
RENTING RATIO: 	2.35
RENTING RATIO: 	25.57
RENTING RATIO: 	1.16
RENTING RATIO: 	1.22
RENTING RATIO: 	92.30
RENTING RATIO: 	1.50
RENTING RATIO: 	4.73
RENTING RATIO: 	4.40
RENTING RATIO: 	28.17
RENTING RATIO: 	42.84
RENTING RATIO: 	2.12
RENTING RATIO: 	4.17
RENTING RATIO: 	2.44
RENTING RATIO: 	105.52
RENTING RATIO: 	3.62
RENTING RATIO: 	43.07
RENTING RATIO: 	34.60
RENTING RATIO: 	5.17
RENTING RATIO: 	5.31
RENTING RATIO: 	24.98
RENTING RATIO: 	9.76
RENTING RATIO: 	0.54
RENTING RATIO: 	3.41
RENTING RATIO: 	0.83
RENTING RATIO: 	4.45
RENTING RATIO: 	0.60
